crime_id,Month,LSOAcode,crime_type,outcome,Longitude,Latitude,LAname
300,2017-01,E01004902,Burglary,Investigation complete; no suspect identified,-2.395885,53.539343,Bolton
301,2017-01,E01004906,Burglary,Investigation complete; no suspect identified,-2.388798,53.546404,Bolton
302,2017-01,E01004906,Burglary,Investigation complete; no suspect identified,-2.387293,53.548494,Bolton
303,2017-01,E01004861,Burglary,Investigation complete; no suspect identified,-2.415254,53.543331,Bolton
304,2017-01,E01004863,Burglary,Investigation complete; no suspect identified,-2.399925,53.543662,Bolton
305,2017-01,E01004863,Burglary,Investigation complete; no suspect identified,-2.406642,53.540754,Bolton
306,2017-01,E01004863,Burglary,Investigation complete; no suspect identified,-2.399925,53.543662,Bolton
307,2017-01,E01004874,Burglary,Unable to prosecute suspect,-2.432628,53.543835,Bolton
308,2017-01,E01004874,Burglary,Offender given community sentence,-2.434304,53.548377,Bolton
309,2017-01,E01004876,Burglary,Investigation complete; no suspect identified,-2.428186,53.546251,Bolton
310,2017-01,E01004876,Burglary,Investigation complete; no suspect identified,-2.428186,53.546251,Bolton
311,2017-01,E01004903,Burglary,Investigation complete; no suspect identified,-2.370133,53.543389,Bolton
312,2017-01,E01004908,Burglary,Investigation complete; no suspect identified,-2.364813,53.533716,Bolton
313,2017-01,E01004910,Burglary,Investigation complete; no suspect identified,-2.36297,53.545757,Bolton
314,2017-01,E01004937,Burglary,Investigation complete; no suspect identified,-2.529227,53.540445,Bolton
315,2017-01,E01005014,Burglary,Investigation complete; no suspect identified,-2.316634,53.647942,Bury
316,2017-01,E01005015,Burglary,Investigation complete; no suspect identified,-2.302693,53.655312,Bury
317,2017-01,E01005015,Burglary,Unable to prosecute suspect,-2.305228,53.648052,Bury
318,2017-01,E01005015,Burglary,Investigation complete; no suspect identified,-2.305228,53.648052,Bury
319,2017-01,E01005015,Burglary,Investigation complete; no suspect identified,-2.305228,53.648052,Bury
320,2017-01,E01005015,Burglary,Unable to prosecute suspect,-2.305228,53.648052,Bury
321,2017-01,E01005016,Burglary,Court result unavailable,-2.329541,53.646487,Bury
322,2017-01,E01005017,Burglary,Investigation complete; no suspect identified,-2.322149,53.641231,Bury
323,2017-01,E01005017,Burglary,Investigation complete; no suspect identified,-2.305734,53.644869,Bury
324,2017-01,E01005017,Burglary,Investigation complete; no suspect identified,-2.304734,53.64453,Bury
325,2017-01,E01005017,Burglary,Investigation complete; no suspect identified,-2.32631,53.639368,Bury
326,2017-01,E01005018,Burglary,Unable to prosecute suspect,-2.326148,53.643935,Bury
327,2017-01,E01005018,Burglary,Unable to prosecute suspect,-2.326148,53.643935,Bury
328,2017-01,E01005021,Burglary,Investigation complete; no suspect identified,-2.333172,53.644553,Bury
329,2017-01,E01005023,Burglary,Investigation complete; no suspect identified,-2.323992,53.629029,Bury
330,2017-01,E01005046,Burglary,Investigation complete; no suspect identified,-2.333843,53.624211,Bury
331,2017-01,E01005048,Burglary,Investigation complete; no suspect identified,-2.338022,53.630581,Bury
332,2017-01,E01005048,Burglary,Investigation complete; no suspect identified,-2.339819,53.630333,Bury
333,2017-01,E01005022,Burglary,Investigation complete; no suspect identified,-2.308631,53.629366,Bury
334,2017-01,E01005049,Burglary,Suspect charged as part of another case,-2.340994,53.614771,Bury
335,2017-01,E01004976,Burglary,Investigation complete; no suspect identified,-2.295438,53.608798,Bury
336,2017-01,E01004978,Burglary,Investigation complete; no suspect identified,-2.291546,53.605455,Bury
337,2017-01,E01004981,Burglary,Investigation complete; no suspect identified,-2.292279,53.621938,Bury
338,2017-01,E01004982,Burglary,Investigation complete; no suspect identified,-2.300697,53.619373,Bury
339,2017-01,E01004961,Burglary,Investigation complete; no suspect identified,-2.304871,53.602851,Bury
340,2017-01,E01004967,Burglary,Investigation complete; no suspect identified,-2.304659,53.606906,Bury
341,2017-01,E01005050,Burglary,Investigation complete; no suspect identified,-2.334972,53.606402,Bury
342,2017-01,E01005050,Burglary,Investigation complete; no suspect identified,-2.324717,53.607293,Bury
343,2017-01,E01004954,Burglary,Investigation complete; no suspect identified,-2.252948,53.602865,Bury
344,2017-01,E01004955,Burglary,Investigation complete; no suspect identified,-2.270118,53.598737,Bury
345,2017-01,E01004956,Burglary,Investigation complete; no suspect identified,-2.28169,53.598252,Bury
346,2017-01,E01004956,Burglary,Investigation complete; no suspect identified,-2.283735,53.599092,Bury
347,2017-01,E01004956,Burglary,Investigation complete; no suspect identified,-2.285531,53.598792,Bury
348,2017-01,E01004956,Burglary,Investigation complete; no suspect identified,-2.284689,53.603809,Bury
349,2017-01,E01004956,Burglary,Investigation complete; no suspect identified,-2.286747,53.602096,Bury
350,2017-01,E01004956,Burglary,Investigation complete; no suspect identified,-2.282073,53.603662,Bury
351,2017-01,E01004956,Burglary,Investigation complete; no suspect identified,-2.282583,53.598592,Bury
352,2017-01,E01004957,Burglary,Status update unavailable,-2.27013,53.595798,Bury
353,2017-01,E01004957,Burglary,Investigation complete; no suspect identified,-2.26901,53.595567,Bury
354,2017-01,E01004957,Burglary,Investigation complete; no suspect identified,-2.276471,53.595056,Bury
355,2017-01,E01004960,Burglary,Investigation complete; no suspect identified,-2.276013,53.60134,Bury
356,2017-01,E01004960,Burglary,Investigation complete; no suspect identified,-2.276013,53.60134,Bury
357,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.279999,53.598463,Bury
358,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.283419,53.594761,Bury
359,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.283419,53.594761,Bury
360,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.283419,53.594761,Bury
361,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.283419,53.594761,Bury
362,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.285557,53.595861,Bury
363,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.278479,53.5971,Bury
364,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.283419,53.594761,Bury
365,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.283419,53.594761,Bury
366,2017-01,E01004958,Burglary,Investigation complete; no suspect identified,-2.282042,53.596679,Bury
367,2017-01,E01004959,Burglary,Investigation complete; no suspect identified,-2.275464,53.59815,Bury
368,2017-01,E01004959,Burglary,Investigation complete; no suspect identified,-2.283701,53.593951,Bury
369,2017-01,E01004979,Burglary,Investigation complete; no suspect identified,-2.296674,53.599762,Bury
370,2017-01,E01004979,Burglary,Investigation complete; no suspect identified,-2.291583,53.599891,Bury
371,2017-01,E01004979,Burglary,Investigation complete; no suspect identified,-2.293207,53.600885,Bury
372,2017-01,E01004980,Burglary,Offender given community sentence,-2.28961,53.600777,Bury
373,2017-01,E01004980,Burglary,Investigation complete; no suspect identified,-2.287845,53.603505,Bury
374,2017-01,E01004980,Burglary,Offender sent to prison,-2.287303,53.603848,Bury
375,2017-01,E01005024,Burglary,Investigation complete; no suspect identified,-2.284599,53.592736,Bury
376,2017-01,E01004947,Burglary,Investigation complete; no suspect identified,-2.315231,53.595787,Bury
377,2017-01,E01004951,Burglary,Investigation complete; no suspect identified,-2.323061,53.586337,Bury
378,2017-01,E01004952,Burglary,Investigation complete; no suspect identified,-2.330063,53.585473,Bury
379,2017-01,E01004953,Burglary,Investigation complete; no suspect identified,-2.322883,53.592764,Bury
380,2017-01,E01005025,Burglary,Investigation complete; no suspect identified,-2.301716,53.579894,Bury
381,2017-01,E01005025,Burglary,Investigation complete; no suspect identified,-2.301555,53.584838,Bury
382,2017-01,E01005027,Burglary,Status update unavailable,-2.301692,53.593584,Bury
383,2017-01,E01005027,Burglary,Investigation complete; no suspect identified,-2.29539,53.591056,Bury
384,2017-01,E01005027,Burglary,Investigation complete; no suspect identified,-2.298087,53.592181,Bury
385,2017-01,E01005000,Burglary,Investigation complete; no suspect identified,-2.360266,53.570223,Bury
386,2017-01,E01005000,Burglary,Investigation complete; no suspect identified,-2.354675,53.569862,Bury
387,2017-01,E01005000,Burglary,Investigation complete; no suspect identified,-2.373724,53.579215,Bury
388,2017-01,E01005000,Burglary,Investigation complete; no suspect identified,-2.361755,53.573067,Bury
389,2017-01,E01005000,Burglary,Investigation complete; no suspect identified,-2.361755,53.573067,Bury
390,2017-01,E01005005,Burglary,Investigation complete; no suspect identified,-2.361367,53.5807,Bury
391,2017-01,E01005005,Burglary,Unable to prosecute suspect,-2.361367,53.5807,Bury
392,2017-01,E01005006,Burglary,Investigation complete; no suspect identified,-2.34152,53.578861,Bury
393,2017-01,E01005006,Burglary,Investigation complete; no suspect identified,-2.339507,53.582049,Bury
394,2017-01,E01005030,Burglary,Investigation complete; no suspect identified,-2.30771,53.579672,Bury
395,2017-01,E01005030,Burglary,Unable to prosecute suspect,-2.304031,53.578369,Bury
396,2017-01,E01005054,Burglary,Investigation complete; no suspect identified,-2.286452,53.569586,Bury
397,2017-01,E01005059,Burglary,Investigation complete; no suspect identified,-2.295605,53.578624,Bury
398,2017-01,E01004997,Burglary,Investigation complete; no suspect identified,-2.328617,53.568507,Bury
399,2017-01,E01004997,Burglary,Investigation complete; no suspect identified,-2.338775,53.564191,Bury
400,2017-01,E01004997,Burglary,Investigation complete; no suspect identified,-2.333856,53.566488,Bury
401,2017-01,E01004998,Burglary,Offender sent to prison,-2.3385,53.573243,Bury
402,2017-01,E01004998,Burglary,Investigation complete; no suspect identified,-2.340473,53.576321,Bury
403,2017-01,E01004998,Burglary,Offender given community sentence,-2.340542,53.573624,Bury
404,2017-01,E01004998,Burglary,Investigation complete; no suspect identified,-2.339872,53.574803,Bury
405,2017-01,E01005002,Burglary,Investigation complete; no suspect identified,-2.349838,53.571009,Bury
406,2017-01,E01005002,Burglary,Investigation complete; no suspect identified,-2.350724,53.564975,Bury
407,2017-01,E01005002,Burglary,Investigation complete; no suspect identified,-2.350724,53.564975,Bury
408,2017-01,E01004991,Burglary,Investigation complete; no suspect identified,-2.314292,53.571044,Bury
409,2017-01,E01004994,Burglary,Investigation complete; no suspect identified,-2.330405,53.567289,Bury
410,2017-01,E01004994,Burglary,Investigation complete; no suspect identified,-2.320095,53.563703,Bury
411,2017-01,E01004990,Burglary,Investigation complete; no suspect identified,-2.346852,53.562236,Bury
412,2017-01,E01004990,Burglary,Investigation complete; no suspect identified,-2.337861,53.561255,Bury
413,2017-01,E01004990,Burglary,Investigation complete; no suspect identified,-2.34636,53.56301,Bury
414,2017-01,E01004996,Burglary,Investigation complete; no suspect identified,-2.33565,53.562322,Bury
415,2017-01,E01005004,Burglary,Investigation complete; no suspect identified,-2.343113,53.568466,Bury
416,2017-01,E01005004,Burglary,Investigation complete; no suspect identified,-2.344845,53.566160000000004,Bury
417,2017-01,E01005004,Burglary,Investigation complete; no suspect identified,-2.343113,53.568466,Bury
418,2017-01,E01005004,Burglary,Offender given community sentence,-2.343113,53.568466,Bury
419,2017-01,E01005008,Burglary,Status update unavailable,-2.331157,53.561202,Bury
420,2017-01,E01005008,Burglary,Investigation complete; no suspect identified,-2.325154,53.55987,Bury
421,2017-01,E01005008,Burglary,Investigation complete; no suspect identified,-2.326628,53.559228,Bury
422,2017-01,E01005008,Burglary,Investigation complete; no suspect identified,-2.326628,53.559228,Bury
423,2017-01,E01005008,Burglary,Investigation complete; no suspect identified,-2.3304,53.562848,Bury
424,2017-01,E01005008,Burglary,Status update unavailable,-2.329314,53.562977,Bury
425,2017-01,E01005008,Burglary,Investigation complete; no suspect identified,-2.325154,53.55987,Bury
426,2017-01,E01005008,Burglary,Investigation complete; no suspect identified,-2.326327,53.559318,Bury
427,2017-01,E01005008,Burglary,Investigation complete; no suspect identified,-2.326028,53.559661,Bury
428,2017-01,E01005055,Burglary,Investigation complete; no suspect identified,-2.289987,53.561003,Bury
429,2017-01,E01005010,Burglary,Investigation complete; no suspect identified,-2.341459,53.546854,Bury
430,2017-01,E01005010,Burglary,Investigation complete; no suspect identified,-2.341747,53.556399,Bury
431,2017-01,E01005012,Burglary,Investigation complete; no suspect identified,-2.315133,53.552212,Bury
432,2017-01,E01005013,Burglary,Investigation complete; no suspect identified,-2.321214,53.551917,Bury
433,2017-01,E01005013,Burglary,Investigation complete; no suspect identified,-2.320541,53.55484,Bury
434,2017-01,E01004985,Burglary,Investigation complete; no suspect identified,-2.308752,53.542377,Bury
435,2017-01,E01004989,Burglary,Investigation complete; no suspect identified,-2.301578,53.547806,Bury
436,2017-01,E01005007,Burglary,Investigation complete; no suspect identified,-2.296784,53.555126,Bury
437,2017-01,E01005011,Burglary,Investigation complete; no suspect identified,-2.303979,53.554353,Bury
438,2017-01,E01005011,Burglary,Investigation complete; no suspect identified,-2.303306,53.551065,Bury
439,2017-01,E01004983,Burglary,Investigation complete; no suspect identified,-2.292512,53.541905,Bury
440,2017-01,E01004986,Burglary,Investigation complete; no suspect identified,-2.295216,53.544452,Bury
441,2017-01,E01004987,Burglary,Investigation complete; no suspect identified,-2.292072,53.55689,Bury
442,2017-01,E01004987,Burglary,Investigation complete; no suspect identified,-2.292234,53.558544,Bury
443,2017-01,E01004987,Burglary,Investigation complete; no suspect identified,-2.290847,53.5587,Bury
444,2017-01,E01004988,Burglary,Investigation complete; no suspect identified,-2.287079,53.552983,Bury
445,2017-01,E01004941,Burglary,Investigation complete; no suspect identified,-2.273136,53.546499,Bury
